"","monthf","monthweek","weekday","year","city_state","no_topic","topic","topic_prop"
"701","June",2,"Saturday",2015,"Philadelphia, PA",291,13,0.0427631578947368
"702","June",2,"Saturday",2016,"Philadelphia, PA",397,40,0.091533180778032
"703","June",2,"Saturday",2017,"Philadelphia, PA",346,44,0.112820512820513
"704","June",2,"Sunday",2014,"Philadelphia, PA",111,25,0.183823529411765
"705","June",2,"Sunday",2015,"Philadelphia, PA",287,22,0.0711974110032362
"706","June",2,"Sunday",2016,"Philadelphia, PA",153,22,0.125714285714286
"707","June",2,"Sunday",2017,"Philadelphia, PA",24,2,0.0769230769230769
"708","June",2,"Thursday",2014,"Philadelphia, PA",99,12,0.108108108108108
"709","June",2,"Thursday",2015,"Philadelphia, PA",209,12,0.0542986425339367
"710","June",2,"Thursday",2016,"Philadelphia, PA",290,66,0.185393258426966
"711","June",2,"Thursday",2017,"Philadelphia, PA",445,188,0.296998420221169
"712","June",2,"Tuesday",2014,"Philadelphia, PA",67,9,0.118421052631579
"713","June",2,"Tuesday",2015,"Philadelphia, PA",444,24,0.0512820512820513
"714","June",2,"Tuesday",2016,"Philadelphia, PA",577,165,0.222371967654987
"715","June",2,"Tuesday",2017,"Philadelphia, PA",552,81,0.127962085308057
"716","June",2,"Wednesday",2014,"Philadelphia, PA",117,15,0.113636363636364
"717","June",2,"Wednesday",2015,"Philadelphia, PA",275,27,0.0894039735099338
"718","June",2,"Wednesday",2016,"Philadelphia, PA",353,108,0.234273318872017
"719","June",2,"Wednesday",2017,"Philadelphia, PA",446,85,0.160075329566855
"720","June",3,"Friday",2014,"Philadelphia, PA",302,46,0.132183908045977
"721","June",3,"Friday",2015,"Philadelphia, PA",316,38,0.107344632768362
"722","June",3,"Friday",2016,"Philadelphia, PA",312,78,0.2
"723","June",3,"Friday",2017,"Philadelphia, PA",601,125,0.172176308539945
"724","June",3,"Monday",2014,"Philadelphia, PA",163,24,0.128342245989305
"725","June",3,"Monday",2015,"Philadelphia, PA",189,33,0.148648648648649
"726","June",3,"Monday",2016,"Philadelphia, PA",209,56,0.211320754716981
"727","June",3,"Monday",2017,"Philadelphia, PA",252,45,0.151515151515152
"728","June",3,"Saturday",2014,"Philadelphia, PA",26,1,0.037037037037037
"729","June",3,"Saturday",2015,"Philadelphia, PA",400,32,0.0740740740740741
"730","June",3,"Saturday",2016,"Philadelphia, PA",267,28,0.0949152542372881
"731","June",3,"Saturday",2017,"Philadelphia, PA",382,59,0.133786848072562
"732","June",3,"Sunday",2014,"Philadelphia, PA",85,1,0.0116279069767442
"733","June",3,"Sunday",2015,"Philadelphia, PA",180,12,0.0625
"734","June",3,"Sunday",2016,"Philadelphia, PA",93,15,0.138888888888889
"735","June",3,"Sunday",2017,"Philadelphia, PA",424,69,0.139959432048682
"736","June",3,"Thursday",2014,"Philadelphia, PA",253,34,0.118466898954704
"737","June",3,"Thursday",2015,"Philadelphia, PA",625,76,0.108416547788873
"738","June",3,"Thursday",2016,"Philadelphia, PA",380,157,0.292364990689013
"739","June",3,"Thursday",2017,"Philadelphia, PA",439,167,0.275577557755776
"740","June",3,"Tuesday",2014,"Philadelphia, PA",289,34,0.105263157894737
"741","June",3,"Tuesday",2015,"Philadelphia, PA",270,29,0.096989966555184
"742","June",3,"Tuesday",2016,"Philadelphia, PA",364,84,0.1875
"743","June",3,"Tuesday",2017,"Philadelphia, PA",357,111,0.237179487179487
"744","June",3,"Wednesday",2014,"Philadelphia, PA",179,32,0.151658767772512
"745","June",3,"Wednesday",2015,"Philadelphia, PA",276,30,0.0980392156862745
"746","June",3,"Wednesday",2016,"Philadelphia, PA",289,38,0.116207951070336
"747","June",3,"Wednesday",2017,"Philadelphia, PA",526,188,0.263305322128852
"748","June",4,"Friday",2014,"Philadelphia, PA",210,28,0.117647058823529
"749","June",4,"Friday",2015,"Philadelphia, PA",296,78,0.20855614973262
"750","June",4,"Friday",2016,"Philadelphia, PA",223,58,0.206405693950178
"751","June",4,"Friday",2017,"Philadelphia, PA",479,103,0.176975945017182
"752","June",4,"Monday",2014,"Philadelphia, PA",334,61,0.154430379746835
"753","June",4,"Monday",2015,"Philadelphia, PA",297,34,0.102719033232628
"754","June",4,"Monday",2016,"Philadelphia, PA",441,94,0.175700934579439
"755","June",4,"Monday",2017,"Philadelphia, PA",384,82,0.175965665236052
"756","June",4,"Saturday",2014,"Philadelphia, PA",170,19,0.100529100529101
"757","June",4,"Saturday",2015,"Philadelphia, PA",116,28,0.194444444444444
"758","June",4,"Saturday",2016,"New York, NY",48,7,0.127272727272727
"759","June",4,"Saturday",2016,"Philadelphia, PA",216,39,0.152941176470588
"760","June",4,"Saturday",2017,"Philadelphia, PA",444,61,0.120792079207921
"761","June",4,"Sunday",2014,"Philadelphia, PA",99,9,0.0833333333333333
"762","June",4,"Sunday",2015,"Philadelphia, PA",257,21,0.0755395683453237
"763","June",4,"Sunday",2016,"New York, NY",21,3,0.125
"764","June",4,"Sunday",2016,"Philadelphia, PA",312,34,0.0982658959537572
"765","June",4,"Sunday",2017,"Philadelphia, PA",467,67,0.125468164794007
"766","June",4,"Thursday",2014,"Philadelphia, PA",260,28,0.0972222222222222
"767","June",4,"Thursday",2015,"Philadelphia, PA",448,70,0.135135135135135
"768","June",4,"Thursday",2016,"Philadelphia, PA",313,160,0.338266384778013
"769","June",4,"Thursday",2017,"Philadelphia, PA",602,113,0.158041958041958
"770","June",4,"Tuesday",2014,"Philadelphia, PA",117,22,0.158273381294964
"771","June",4,"Tuesday",2015,"Philadelphia, PA",383,57,0.129545454545455
"772","June",4,"Tuesday",2016,"Philadelphia, PA",305,116,0.275534441805226
"773","June",4,"Tuesday",2017,"Philadelphia, PA",455,104,0.186046511627907
"774","June",4,"Wednesday",2014,"Philadelphia, PA",269,44,0.140575079872204
"775","June",4,"Wednesday",2015,"Philadelphia, PA",565,51,0.0827922077922078
"776","June",4,"Wednesday",2016,"Philadelphia, PA",484,110,0.185185185185185
"777","June",4,"Wednesday",2017,"Philadelphia, PA",585,117,0.166666666666667
"778","June",5,"Friday",2017,"Philadelphia, PA",527,123,0.189230769230769
"779","June",5,"Monday",2014,"Philadelphia, PA",220,26,0.105691056910569
"780","June",5,"Monday",2015,"Philadelphia, PA",234,60,0.204081632653061
"781","June",5,"Monday",2016,"Philadelphia, PA",441,107,0.195255474452555
"782","June",5,"Monday",2017,"Philadelphia, PA",361,89,0.197777777777778
"783","June",5,"Thursday",2016,"Philadelphia, PA",349,86,0.197701149425287
"784","June",5,"Thursday",2017,"Philadelphia, PA",429,118,0.215722120658135
"785","June",5,"Tuesday",2015,"Philadelphia, PA",271,76,0.219020172910663
"786","June",5,"Tuesday",2016,"Philadelphia, PA",319,68,0.175710594315245
"787","June",5,"Tuesday",2017,"Philadelphia, PA",538,135,0.200594353640416
"788","June",5,"Wednesday",2016,"Philadelphia, PA",597,116,0.162692847124825
"789","June",5,"Wednesday",2017,"Philadelphia, PA",567,131,0.187679083094556
"790","July",1,"Friday",2014,"Philadelphia, PA",346,19,0.0520547945205479
"791","July",1,"Friday",2015,"Philadelphia, PA",355,38,0.0966921119592875
"792","July",1,"Friday",2016,"Philadelphia, PA",504,109,0.177814029363785
"793","July",1,"Saturday",2014,"Philadelphia, PA",205,19,0.0848214285714286
"794","July",1,"Saturday",2015,"Philadelphia, PA",340,15,0.0422535211267606
"795","July",1,"Saturday",2016,"Philadelphia, PA",174,23,0.116751269035533
"796","July",1,"Saturday",2017,"Philadelphia, PA",419,91,0.17843137254902
"797","July",1,"Sunday",2014,"Philadelphia, PA",105,8,0.0707964601769911
"798","July",1,"Sunday",2015,"Philadelphia, PA",229,18,0.0728744939271255
"799","July",1,"Sunday",2016,"Philadelphia, PA",288,33,0.102803738317757
"800","July",1,"Sunday",2017,"Philadelphia, PA",391,101,0.205284552845528
"801","July",1,"Thursday",2014,"Philadelphia, PA",150,15,0.0909090909090909
"802","July",1,"Thursday",2015,"Philadelphia, PA",362,52,0.1256038647343
"803","July",1,"Tuesday",2014,"Philadelphia, PA",248,44,0.150684931506849
"804","July",1,"Wednesday",2014,"Philadelphia, PA",317,26,0.075801749271137
"805","July",1,"Wednesday",2015,"Philadelphia, PA",380,63,0.142212189616253
"806","July",2,"Friday",2014,"Philadelphia, PA",129,31,0.19375
"807","July",2,"Friday",2015,"Philadelphia, PA",345,72,0.172661870503597
"808","July",2,"Friday",2016,"Philadelphia, PA",374,137,0.268101761252446
"809","July",2,"Friday",2017,"Philadelphia, PA",391,94,0.193814432989691
"810","July",2,"Monday",2014,"Philadelphia, PA",264,10,0.0364963503649635
"811","July",2,"Monday",2015,"Philadelphia, PA",391,57,0.127232142857143
"812","July",2,"Monday",2016,"Philadelphia, PA",310,17,0.0519877675840979
"813","July",2,"Monday",2017,"Philadelphia, PA",566,172,0.233062330623306
"814","July",2,"Saturday",2014,"Philadelphia, PA",209,33,0.136363636363636
"815","July",2,"Saturday",2015,"Philadelphia, PA",193,27,0.122727272727273
"816","July",2,"Saturday",2016,"Philadelphia, PA",351,80,0.185614849187935
"817","July",2,"Saturday",2017,"Philadelphia, PA",337,69,0.169950738916256
"818","July",2,"Sunday",2014,"Philadelphia, PA",127,12,0.0863309352517986
"819","July",2,"Sunday",2015,"Philadelphia, PA",284,42,0.128834355828221
"820","July",2,"Sunday",2016,"Philadelphia, PA",269,39,0.126623376623377
"821","July",2,"Sunday",2017,"Philadelphia, PA",406,71,0.148846960167715
"822","July",2,"Thursday",2014,"Philadelphia, PA",342,34,0.0904255319148936
"823","July",2,"Thursday",2015,"Philadelphia, PA",189,45,0.192307692307692
"824","July",2,"Thursday",2016,"Philadelphia, PA",204,55,0.212355212355212
"825","July",2,"Thursday",2017,"Philadelphia, PA",656,127,0.162196679438059
"826","July",2,"Tuesday",2014,"Philadelphia, PA",237,31,0.115671641791045
"827","July",2,"Tuesday",2015,"Philadelphia, PA",331,49,0.128947368421053
"828","July",2,"Tuesday",2016,"Philadelphia, PA",638,67,0.0950354609929078
"829","July",2,"Tuesday",2017,"Philadelphia, PA",479,103,0.176975945017182
"830","July",2,"Wednesday",2014,"Philadelphia, PA",287,37,0.114197530864198
"831","July",2,"Wednesday",2015,"Philadelphia, PA",456,76,0.142857142857143
"832","July",2,"Wednesday",2016,"Philadelphia, PA",373,88,0.190889370932755
"833","July",2,"Wednesday",2017,"Philadelphia, PA",466,74,0.137037037037037
"834","July",3,"Friday",2014,"Philadelphia, PA",317,61,0.161375661375661
"835","July",3,"Friday",2015,"Philadelphia, PA",338,24,0.0662983425414365
"836","July",3,"Friday",2016,"Philadelphia, PA",454,148,0.245847176079734
"837","July",3,"Friday",2017,"Philadelphia, PA",644,113,0.149273447820343
"838","July",3,"Monday",2014,"Philadelphia, PA",119,17,0.125
"839","July",3,"Monday",2015,"Philadelphia, PA",293,77,0.208108108108108
"840","July",3,"Monday",2016,"Philadelphia, PA",441,125,0.220848056537102
"841","July",3,"Monday",2017,"Philadelphia, PA",729,131,0.152325581395349
"842","July",3,"Saturday",2014,"Philadelphia, PA",231,17,0.0685483870967742
"843","July",3,"Saturday",2015,"Philadelphia, PA",300,10,0.032258064516129
"844","July",3,"Saturday",2016,"Philadelphia, PA",240,64,0.210526315789474
"845","July",3,"Saturday",2017,"Philadelphia, PA",354,47,0.117206982543641
"846","July",3,"Sunday",2014,"Philadelphia, PA",44,8,0.153846153846154
"847","July",3,"Sunday",2015,"Philadelphia, PA",409,35,0.0788288288288288
"848","July",3,"Sunday",2016,"Philadelphia, PA",396,124,0.238461538461538
"849","July",3,"Thursday",2014,"Philadelphia, PA",236,78,0.248407643312102
"850","July",3,"Thursday",2015,"Philadelphia, PA",268,76,0.22093023255814
"851","July",3,"Thursday",2016,"Philadelphia, PA",412,129,0.238447319778189
"852","July",3,"Thursday",2017,"Philadelphia, PA",643,118,0.155059132720105
"853","July",3,"Tuesday",2014,"Philadelphia, PA",261,11,0.0404411764705882
"854","July",3,"Tuesday",2015,"Philadelphia, PA",187,72,0.277992277992278
"855","July",3,"Tuesday",2016,"Philadelphia, PA",414,113,0.214421252371917
"856","July",3,"Tuesday",2017,"Philadelphia, PA",699,146,0.172781065088757
"857","July",3,"Wednesday",2014,"Philadelphia, PA",596,32,0.0509554140127389
"858","July",3,"Wednesday",2015,"Philadelphia, PA",216,53,0.197026022304833
"859","July",3,"Wednesday",2016,"Philadelphia, PA",343,117,0.254347826086956
"860","July",3,"Wednesday",2017,"Philadelphia, PA",531,81,0.132352941176471
"861","July",4,"Friday",2014,"Philadelphia, PA",310,25,0.0746268656716418
"862","July",4,"Friday",2015,"Philadelphia, PA",229,39,0.145522388059701
"863","July",4,"Friday",2016,"Philadelphia, PA",272,240,0.46875
"864","July",4,"Friday",2017,"Philadelphia, PA",483,87,0.152631578947368
"865","July",4,"Monday",2014,"Philadelphia, PA",250,23,0.0842490842490843
"866","July",4,"Monday",2015,"Philadelphia, PA",302,32,0.0958083832335329
"867","July",4,"Monday",2016,"Philadelphia, PA",336,155,0.315682281059063
"868","July",4,"Saturday",2014,"Philadelphia, PA",125,9,0.0671641791044776
"869","July",4,"Saturday",2015,"Philadelphia, PA",145,16,0.0993788819875776
"870","July",4,"Saturday",2016,"Philadelphia, PA",236,96,0.289156626506024
"871","July",4,"Saturday",2017,"Philadelphia, PA",269,45,0.143312101910828
"872","July",4,"Sunday",2014,"Philadelphia, PA",129,5,0.0373134328358209
"873","July",4,"Sunday",2015,"Philadelphia, PA",168,19,0.101604278074866
"874","July",4,"Sunday",2016,"Philadelphia, PA",232,102,0.305389221556886
"875","July",4,"Sunday",2017,"Philadelphia, PA",271,52,0.160990712074303
"876","July",4,"Thursday",2014,"Philadelphia, PA",384,24,0.0588235294117647
"877","July",4,"Thursday",2015,"Philadelphia, PA",404,70,0.147679324894515
"878","July",4,"Thursday",2016,"Philadelphia, PA",284,247,0.465160075329567
"879","July",4,"Thursday",2017,"Philadelphia, PA",434,82,0.158914728682171
"880","July",4,"Tuesday",2014,"Philadelphia, PA",162,21,0.114754098360656
"881","July",4,"Tuesday",2016,"Philadelphia, PA",289,149,0.340182648401826
"882","July",4,"Wednesday",2014,"Philadelphia, PA",341,23,0.0631868131868132
"883","July",4,"Wednesday",2015,"Philadelphia, PA",73,6,0.0759493670886076
"884","July",4,"Wednesday",2016,"Philadelphia, PA",456,283,0.382949932341001
"885","July",5,"Friday",2015,"Philadelphia, PA",234,17,0.0677290836653386
"886","July",5,"Friday",2016,"Boston, MA",528,208,0.282608695652174
"887","July",5,"Friday",2016,"New York, NY",55,58,0.513274336283186
"888","July",5,"Friday",2016,"Philadelphia, PA",376,275,0.422427035330261
"889","July",5,"Friday",2017,"Philadelphia, PA",418,112,0.211320754716981
"890","July",5,"Monday",2014,"Philadelphia, PA",230,6,0.0254237288135593
"891","July",5,"Monday",2015,"Philadelphia, PA",418,64,0.132780082987552
"892","July",5,"Monday",2016,"Philadelphia, PA",318,238,0.428057553956835
"893","July",5,"Monday",2017,"Philadelphia, PA",435,95,0.179245283018868
"894","July",5,"Saturday",2016,"Boston, MA",87,24,0.216216216216216
"895","July",5,"Saturday",2016,"New York, NY",52,8,0.133333333333333
"896","July",5,"Saturday",2016,"Philadelphia, PA",226,88,0.280254777070064
"897","July",5,"Saturday",2017,"Philadelphia, PA",429,65,0.131578947368421
"898","July",5,"Sunday",2016,"Boston, MA",171,37,0.177884615384615
"899","July",5,"Sunday",2016,"New York, NY",19,5,0.208333333333333
"900","July",5,"Sunday",2016,"Philadelphia, PA",145,21,0.126506024096386
"901","July",5,"Sunday",2017,"Philadelphia, PA",286,56,0.16374269005848
"902","July",5,"Thursday",2014,"Philadelphia, PA",193,15,0.0721153846153846
"903","July",5,"Thursday",2015,"Philadelphia, PA",443,80,0.152963671128107
"904","July",5,"Thursday",2016,"Boston, MA",381,176,0.315978456014363
"905","July",5,"Thursday",2016,"Philadelphia, PA",360,337,0.483500717360115
"906","July",5,"Thursday",2017,"Philadelphia, PA",503,142,0.22015503875969
"907","July",5,"Tuesday",2014,"Philadelphia, PA",198,13,0.0616113744075829
"908","July",5,"Tuesday",2015,"Philadelphia, PA",489,67,0.120503597122302
"909","July",5,"Tuesday",2016,"Philadelphia, PA",251,278,0.525519848771267
"910","July",5,"Tuesday",2017,"Philadelphia, PA",477,128,0.211570247933884
"911","July",5,"Wednesday",2014,"Philadelphia, PA",378,15,0.0381679389312977
"912","July",5,"Wednesday",2015,"Philadelphia, PA",403,108,0.211350293542074
"913","July",5,"Wednesday",2016,"Boston, MA",151,70,0.316742081447964
"914","July",5,"Wednesday",2016,"Philadelphia, PA",240,286,0.543726235741445
"915","July",5,"Wednesday",2017,"Philadelphia, PA",435,158,0.266441821247892
"916","July",6,"Monday",2017,"Philadelphia, PA",507,146,0.223583460949464
"917","Aug.",1,"Friday",2014,"Philadelphia, PA",235,21,0.08203125
"918","Aug.",1,"Friday",2016,"Boston, MA",398,84,0.174273858921162
"919","Aug.",1,"Friday",2016,"New York, NY",56,7,0.111111111111111
"920","Aug.",1,"Friday",2016,"Philadelphia, PA",373,109,0.226141078838174
"921","Aug.",1,"Friday",2017,"Philadelphia, PA",547,75,0.120578778135048
"922","Aug.",1,"Monday",2016,"Boston, MA",543,155,0.222063037249284
"923","Aug.",1,"Monday",2016,"New York, NY",42,13,0.236363636363636
"924","Aug.",1,"Monday",2016,"Philadelphia, PA",489,103,0.173986486486486
"925","Aug.",1,"Saturday",2014,"Philadelphia, PA",178,11,0.0582010582010582
"926","Aug.",1,"Saturday",2015,"New York, NY",28,1,0.0344827586206897
"927","Aug.",1,"Saturday",2015,"Philadelphia, PA",339,21,0.0583333333333333
"928","Aug.",1,"Saturday",2016,"Boston, MA",259,57,0.180379746835443
"929","Aug.",1,"Saturday",2016,"New York, NY",25,2,0.0740740740740741
"930","Aug.",1,"Saturday",2016,"Philadelphia, PA",348,100,0.223214285714286
"931","Aug.",1,"Saturday",2017,"Philadelphia, PA",269,17,0.0594405594405594
"932","Aug.",1,"Sunday",2014,"Philadelphia, PA",303,21,0.0648148148148148
"933","Aug.",1,"Sunday",2015,"New York, NY",7,48,0.872727272727273
"934","Aug.",1,"Sunday",2015,"Philadelphia, PA",466,52,0.1003861003861
"935","Aug.",1,"Sunday",2016,"Boston, MA",49,9,0.155172413793103
"936","Aug.",1,"Sunday",2016,"Philadelphia, PA",87,17,0.163461538461538
"937","Aug.",1,"Sunday",2017,"Philadelphia, PA",381,57,0.13013698630137
"938","Aug.",1,"Thursday",2016,"Boston, MA",295,92,0.237726098191214
"939","Aug.",1,"Thursday",2016,"Philadelphia, PA",415,108,0.206500956022945
"940","Aug.",1,"Thursday",2017,"Philadelphia, PA",643,99,0.133423180592992
"941","Aug.",1,"Tuesday",2016,"Boston, MA",382,70,0.154867256637168
"942","Aug.",1,"Tuesday",2016,"New York, NY",16,11,0.407407407407407
"943","Aug.",1,"Tuesday",2016,"Philadelphia, PA",190,61,0.243027888446215
"944","Aug.",1,"Tuesday",2017,"Philadelphia, PA",438,121,0.216457960644007
"945","Aug.",1,"Wednesday",2016,"Boston, MA",335,83,0.198564593301435
"946","Aug.",1,"Wednesday",2016,"New York, NY",99,42,0.297872340425532
"947","Aug.",1,"Wednesday",2016,"Philadelphia, PA",343,178,0.341650671785029
"948","Aug.",1,"Wednesday",2017,"Philadelphia, PA",567,91,0.138297872340426
"949","Aug.",2,"Friday",2014,"Philadelphia, PA",274,40,0.127388535031847
"950","Aug.",2,"Friday",2015,"New York, NY",145,44,0.232804232804233
"951","Aug.",2,"Friday",2015,"Philadelphia, PA",331,81,0.196601941747573
"952","Aug.",2,"Friday",2016,"Boston, MA",250,50,0.166666666666667
"953","Aug.",2,"Friday",2016,"New York, NY",58,6,0.09375
"954","Aug.",2,"Friday",2016,"Philadelphia, PA",149,22,0.128654970760234
"955","Aug.",2,"Friday",2017,"Philadelphia, PA",356,50,0.123152709359606
"956","Aug.",2,"Monday",2014,"Philadelphia, PA",245,31,0.11231884057971
"957","Aug.",2,"Monday",2015,"New York, NY",72,13,0.152941176470588
"958","Aug.",2,"Monday",2015,"Philadelphia, PA",274,60,0.179640718562874
"959","Aug.",2,"Monday",2016,"Boston, MA",295,58,0.164305949008499
"960","Aug.",2,"Monday",2016,"Philadelphia, PA",261,50,0.160771704180064
"961","Aug.",2,"Monday",2017,"Philadelphia, PA",451,65,0.125968992248062
"962","Aug.",2,"Saturday",2014,"Philadelphia, PA",97,13,0.118181818181818
"963","Aug.",2,"Saturday",2015,"New York, NY",93,15,0.138888888888889
"964","Aug.",2,"Saturday",2015,"Philadelphia, PA",287,77,0.211538461538462
"965","Aug.",2,"Saturday",2016,"Boston, MA",113,20,0.150375939849624
"966","Aug.",2,"Saturday",2016,"New York, NY",80,9,0.101123595505618
"967","Aug.",2,"Saturday",2016,"Philadelphia, PA",181,26,0.1256038647343
"968","Aug.",2,"Saturday",2017,"Philadelphia, PA",301,37,0.109467455621302
"969","Aug.",2,"Sunday",2014,"Philadelphia, PA",175,17,0.0885416666666667
"970","Aug.",2,"Sunday",2015,"New York, NY",50,58,0.537037037037037
"971","Aug.",2,"Sunday",2015,"Philadelphia, PA",148,44,0.229166666666667
"972","Aug.",2,"Sunday",2016,"Boston, MA",390,89,0.18580375782881
"973","Aug.",2,"Sunday",2016,"Philadelphia, PA",167,24,0.12565445026178
"974","Aug.",2,"Sunday",2017,"Philadelphia, PA",487,97,0.166095890410959
"975","Aug.",2,"Thursday",2014,"Philadelphia, PA",189,23,0.108490566037736
"976","Aug.",2,"Thursday",2015,"New York, NY",123,36,0.226415094339623
"977","Aug.",2,"Thursday",2015,"Philadelphia, PA",585,132,0.184100418410042
"978","Aug.",2,"Thursday",2016,"Boston, MA",398,96,0.194331983805668
"979","Aug.",2,"Thursday",2016,"New York, NY",72,17,0.191011235955056
"980","Aug.",2,"Thursday",2016,"Philadelphia, PA",283,61,0.177325581395349
"981","Aug.",2,"Thursday",2017,"Philadelphia, PA",479,70,0.127504553734062
"982","Aug.",2,"Tuesday",2014,"Philadelphia, PA",138,8,0.0547945205479452
"983","Aug.",2,"Tuesday",2015,"New York, NY",61,17,0.217948717948718
"984","Aug.",2,"Tuesday",2015,"Philadelphia, PA",362,71,0.163972286374134
"985","Aug.",2,"Tuesday",2016,"Boston, MA",442,81,0.154875717017208
"986","Aug.",2,"Tuesday",2016,"New York, NY",102,16,0.135593220338983
"987","Aug.",2,"Tuesday",2016,"Philadelphia, PA",213,65,0.233812949640288
"988","Aug.",2,"Tuesday",2017,"Philadelphia, PA",425,64,0.130879345603272
"989","Aug.",2,"Wednesday",2014,"Philadelphia, PA",247,36,0.127208480565371
"990","Aug.",2,"Wednesday",2015,"New York, NY",172,51,0.228699551569507
"991","Aug.",2,"Wednesday",2015,"Philadelphia, PA",367,92,0.200435729847495
"992","Aug.",2,"Wednesday",2016,"Boston, MA",323,60,0.156657963446475
"993","Aug.",2,"Wednesday",2016,"New York, NY",223,30,0.118577075098814
"994","Aug.",2,"Wednesday",2016,"Philadelphia, PA",158,52,0.247619047619048
"995","Aug.",2,"Wednesday",2017,"Philadelphia, PA",405,90,0.181818181818182
"996","Aug.",3,"Friday",2014,"Philadelphia, PA",332,57,0.146529562982005
"997","Aug.",3,"Friday",2015,"New York, NY",181,43,0.191964285714286
"998","Aug.",3,"Friday",2015,"Philadelphia, PA",477,77,0.13898916967509
"999","Aug.",3,"Friday",2016,"Boston, MA",212,37,0.14859437751004
"1000","Aug.",3,"Friday",2016,"New York, NY",43,10,0.188679245283019
"1001","Aug.",3,"Friday",2016,"Philadelphia, PA",232,47,0.168458781362007
"1002","Aug.",3,"Friday",2017,"Philadelphia, PA",318,47,0.128767123287671
"1003","Aug.",3,"Monday",2014,"Philadelphia, PA",394,17,0.0413625304136253
"1004","Aug.",3,"Monday",2015,"New York, NY",260,55,0.174603174603175
"1005","Aug.",3,"Monday",2015,"Philadelphia, PA",404,51,0.112087912087912
"1006","Aug.",3,"Monday",2016,"Boston, MA",227,30,0.116731517509728
"1007","Aug.",3,"Monday",2016,"Philadelphia, PA",199,50,0.200803212851406
"1008","Aug.",3,"Monday",2017,"Philadelphia, PA",400,75,0.157894736842105
"1009","Aug.",3,"Saturday",2014,"Philadelphia, PA",50,5,0.0909090909090909
"1010","Aug.",3,"Saturday",2015,"New York, NY",14,10,0.416666666666667
"1011","Aug.",3,"Saturday",2015,"Philadelphia, PA",312,21,0.0630630630630631
"1012","Aug.",3,"Saturday",2016,"Boston, MA",73,9,0.109756097560976
"1013","Aug.",3,"Saturday",2016,"Philadelphia, PA",221,37,0.143410852713178
"1014","Aug.",3,"Saturday",2017,"Philadelphia, PA",356,56,0.135922330097087
"1015","Aug.",3,"Sunday",2014,"Philadelphia, PA",70,2,0.0277777777777778
"1016","Aug.",3,"Sunday",2015,"New York, NY",76,33,0.302752293577982
"1017","Aug.",3,"Sunday",2015,"Philadelphia, PA",227,18,0.073469387755102
"1018","Aug.",3,"Sunday",2016,"Boston, MA",127,33,0.20625
"1019","Aug.",3,"Sunday",2016,"Philadelphia, PA",150,16,0.0963855421686747
"1020","Aug.",3,"Sunday",2017,"Philadelphia, PA",390,63,0.139072847682119
"1021","Aug.",3,"Thursday",2014,"Philadelphia, PA",428,40,0.0854700854700855
"1022","Aug.",3,"Thursday",2015,"New York, NY",80,23,0.223300970873786
"1023","Aug.",3,"Thursday",2015,"Philadelphia, PA",333,75,0.183823529411765
"1024","Aug.",3,"Thursday",2016,"Boston, MA",232,69,0.229235880398671
"1025","Aug.",3,"Thursday",2016,"New York, NY",38,15,0.283018867924528
"1026","Aug.",3,"Thursday",2016,"Philadelphia, PA",255,54,0.174757281553398
"1027","Aug.",3,"Thursday",2017,"Philadelphia, PA",239,58,0.195286195286195
"1028","Aug.",3,"Tuesday",2014,"Philadelphia, PA",518,28,0.0512820512820513
"1029","Aug.",3,"Tuesday",2015,"New York, NY",161,29,0.152631578947368
"1030","Aug.",3,"Tuesday",2015,"Philadelphia, PA",517,94,0.153846153846154
"1031","Aug.",3,"Tuesday",2016,"Boston, MA",480,72,0.130434782608696
"1032","Aug.",3,"Tuesday",2016,"New York, NY",77,12,0.134831460674157
"1033","Aug.",3,"Tuesday",2016,"Philadelphia, PA",211,88,0.294314381270903
"1034","Aug.",3,"Tuesday",2017,"Philadelphia, PA",361,69,0.16046511627907
"1035","Aug.",3,"Wednesday",2014,"Philadelphia, PA",481,34,0.0660194174757282
"1036","Aug.",3,"Wednesday",2015,"Philadelphia, PA",341,80,0.190023752969121
"1037","Aug.",3,"Wednesday",2016,"Boston, MA",269,71,0.208823529411765
"1038","Aug.",3,"Wednesday",2016,"New York, NY",1,0,0
"1039","Aug.",3,"Wednesday",2016,"Philadelphia, PA",226,65,0.223367697594502
"1040","Aug.",3,"Wednesday",2017,"Philadelphia, PA",368,133,0.265469061876248
"1041","Aug.",4,"Friday",2014,"Philadelphia, PA",130,10,0.0714285714285714
"1042","Aug.",4,"Friday",2015,"New York, NY",157,28,0.151351351351351
"1043","Aug.",4,"Friday",2015,"Philadelphia, PA",398,61,0.132897603485839
"1044","Aug.",4,"Friday",2016,"Boston, MA",448,83,0.156308851224105
"1045","Aug.",4,"Friday",2016,"Philadelphia, PA",164,34,0.171717171717172
"1046","Aug.",4,"Friday",2017,"Philadelphia, PA",291,30,0.0934579439252336
"1047","Aug.",4,"Monday",2014,"Philadelphia, PA",341,32,0.0857908847184987
"1048","Aug.",4,"Monday",2015,"New York, NY",109,18,0.141732283464567
"1049","Aug.",4,"Monday",2015,"Philadelphia, PA",429,59,0.120901639344262
"1050","Aug.",4,"Monday",2016,"Boston, MA",180,42,0.189189189189189
"1051","Aug.",4,"Monday",2016,"Philadelphia, PA",112,15,0.118110236220472
