"","date","topic","city_state","smoothed_mean_within_day","year"
"7013",2016-03-12,"Local Politics","Philadelphia, PA",3.01061448340427,2016
"7014",2016-03-12,"Crime","New York, NY",8.25011555978825,2016
"7015",2016-03-12,"Crime","Philadelphia, PA",8.25011555978825,2016
"7016",2016-03-12,"Disaster","New York, NY",4.41418865784896,2016
"7017",2016-03-12,"Disaster","Philadelphia, PA",4.41418865784896,2016
"7018",2016-03-12,"Sports","New York, NY",3.89067282876362,2016
"7019",2016-03-12,"Sports","Philadelphia, PA",3.89067282876362,2016
"7020",2016-03-12,"Weather","New York, NY",8.18313596804113,2016
"7021",2016-03-12,"Weather","Philadelphia, PA",8.18313596804113,2016
"7022",2016-03-13,"Politics","New York, NY",6.02420475920679,2016
"7023",2016-03-13,"Politics","Philadelphia, PA",6.02420475920679,2016
"7024",2016-03-13,"National Politics","New York, NY",3.53119160431071,2016
"7025",2016-03-13,"National Politics","Philadelphia, PA",3.53119160431071,2016
"7026",2016-03-13,"Local Politics","New York, NY",3.01329423945955,2016
"7027",2016-03-13,"Local Politics","Philadelphia, PA",3.01329423945955,2016
"7028",2016-03-13,"Crime","New York, NY",8.26905005228877,2016
"7029",2016-03-13,"Crime","Philadelphia, PA",8.26905005228877,2016
"7030",2016-03-13,"Disaster","New York, NY",4.36796109290509,2016
"7031",2016-03-13,"Disaster","Philadelphia, PA",4.36796109290509,2016
"7032",2016-03-13,"Sports","New York, NY",3.95727262293114,2016
"7033",2016-03-13,"Sports","Philadelphia, PA",3.95727262293114,2016
"7034",2016-03-13,"Weather","New York, NY",8.13794165937803,2016
"7035",2016-03-13,"Weather","Philadelphia, PA",8.13794165937803,2016
"7036",2016-03-14,"Politics","New York, NY",6.01008645225406,2016
"7037",2016-03-14,"Politics","Philadelphia, PA",6.01008645225406,2016
"7038",2016-03-14,"National Politics","New York, NY",3.51214699755643,2016
"7039",2016-03-14,"National Politics","Philadelphia, PA",3.51214699755643,2016
"7040",2016-03-14,"Local Politics","New York, NY",3.01698510676168,2016
"7041",2016-03-14,"Local Politics","Philadelphia, PA",3.01698510676168,2016
"7042",2016-03-14,"Crime","New York, NY",8.283928745626,2016
"7043",2016-03-14,"Crime","Philadelphia, PA",8.283928745626,2016
"7044",2016-03-14,"Disaster","New York, NY",4.32600480272113,2016
"7045",2016-03-14,"Disaster","Philadelphia, PA",4.32600480272113,2016
"7046",2016-03-14,"Sports","New York, NY",4.02356147486854,2016
"7047",2016-03-14,"Sports","Philadelphia, PA",4.02356147486854,2016
"7048",2016-03-14,"Weather","New York, NY",8.09708213472502,2016
"7049",2016-03-14,"Weather","Philadelphia, PA",8.09708213472502,2016
"7050",2016-03-15,"Politics","New York, NY",6.00113323205904,2016
"7051",2016-03-15,"Politics","Philadelphia, PA",6.00113323205904,2016
"7052",2016-03-15,"National Politics","New York, NY",3.4950439027832,2016
"7053",2016-03-15,"National Politics","Philadelphia, PA",3.4950439027832,2016
"7054",2016-03-15,"Local Politics","New York, NY",3.02194649084617,2016
"7055",2016-03-15,"Local Politics","Philadelphia, PA",3.02194649084617,2016
"7056",2016-03-15,"Crime","New York, NY",8.29429639247761,2016
"7057",2016-03-15,"Crime","Philadelphia, PA",8.29429639247761,2016
"7058",2016-03-15,"Disaster","New York, NY",4.28939392949758,2016
"7059",2016-03-15,"Disaster","Philadelphia, PA",4.28939392949758,2016
"7060",2016-03-15,"Sports","New York, NY",4.08874504871452,2016
"7061",2016-03-15,"Sports","Philadelphia, PA",4.08874504871452,2016
"7062",2016-03-15,"Weather","New York, NY",8.06118941180718,2016
"7063",2016-03-15,"Weather","Philadelphia, PA",8.06118941180718,2016
"7064",2016-03-16,"Politics","New York, NY",5.99844314584886,2016
"7065",2016-03-16,"Politics","Philadelphia, PA",5.99844314584886,2016
"7066",2016-03-16,"National Politics","New York, NY",3.48045122240489,2016
"7067",2016-03-16,"National Politics","Philadelphia, PA",3.48045122240489,2016
"7068",2016-03-16,"Local Politics","New York, NY",3.02843779724853,2016
"7069",2016-03-16,"Local Politics","Philadelphia, PA",3.02843779724853,2016
"7070",2016-03-16,"Crime","New York, NY",8.29969774552129,2016
"7071",2016-03-16,"Crime","Philadelphia, PA",8.29969774552129,2016
"7072",2016-03-16,"Disaster","New York, NY",4.2592026154349,2016
"7073",2016-03-16,"Disaster","Philadelphia, PA",4.2592026154349,2016
"7074",2016-03-16,"Sports","New York, NY",4.15202900860778,2016
"7075",2016-03-16,"Sports","Philadelphia, PA",4.15202900860778,2016
"7076",2016-03-16,"Weather","New York, NY",8.03089550834957,2016
"7077",2016-03-16,"Weather","Philadelphia, PA",8.03089550834957,2016
"7078",2016-03-17,"Politics","New York, NY",6.00004765879212,2016
"7079",2016-03-17,"Politics","Philadelphia, PA",6.00004765879212,2016
"7080",2016-03-17,"National Politics","New York, NY",3.46664351013404,2016
"7081",2016-03-17,"National Politics","Philadelphia, PA",3.46664351013404,2016
"7082",2016-03-17,"Local Politics","New York, NY",3.03606774410724,2016
"7083",2016-03-17,"Local Politics","Philadelphia, PA",3.03606774410724,2016
"7084",2016-03-17,"Crime","New York, NY",8.30011520360503,2016
"7085",2016-03-17,"Crime","Philadelphia, PA",8.30011520360503,2016
"7086",2016-03-17,"Disaster","New York, NY",4.23254473188185,2016
"7087",2016-03-17,"Disaster","Philadelphia, PA",4.23254473188185,2016
"7088",2016-03-17,"Sports","New York, NY",4.21765577237842,2016
"7089",2016-03-17,"Sports","Philadelphia, PA",4.21765577237842,2016
"7090",2016-03-17,"Weather","New York, NY",8.00509152742329,2016
"7091",2016-03-17,"Weather","Philadelphia, PA",8.00509152742329,2016
"7092",2016-03-18,"Politics","New York, NY",6.00312934053658,2016
"7093",2016-03-18,"Politics","Philadelphia, PA",6.00312934053658,2016
"7094",2016-03-18,"National Politics","New York, NY",3.45170946409312,2016
"7095",2016-03-18,"National Politics","Philadelphia, PA",3.45170946409312,2016
"7096",2016-03-18,"Local Politics","New York, NY",3.04419660329031,2016
"7097",2016-03-18,"Local Politics","Philadelphia, PA",3.04419660329031,2016
"7098",2016-03-18,"Crime","New York, NY",8.29616527282971,2016
"7099",2016-03-18,"Crime","Philadelphia, PA",8.29616527282971,2016
"7100",2016-03-18,"Disaster","New York, NY",4.20594402356431,2016
"7101",2016-03-18,"Disaster","Philadelphia, PA",4.20594402356431,2016
"7102",2016-03-18,"Sports","New York, NY",4.28954580933402,2016
"7103",2016-03-18,"Sports","Philadelphia, PA",4.28954580933402,2016
"7104",2016-03-18,"Weather","New York, NY",7.98217116114553,2016
"7105",2016-03-18,"Weather","Philadelphia, PA",7.98217116114553,2016
"7106",2016-03-19,"Politics","New York, NY",6.00751289502813,2016
"7107",2016-03-19,"Politics","Philadelphia, PA",6.00751289502813,2016
"7108",2016-03-19,"National Politics","New York, NY",3.43593920331081,2016
"7109",2016-03-19,"National Politics","Philadelphia, PA",3.43593920331081,2016
"7110",2016-03-19,"Local Politics","New York, NY",3.05271111092757,2016
"7111",2016-03-19,"Local Politics","Philadelphia, PA",3.05271111092757,2016
"7112",2016-03-19,"Crime","New York, NY",8.28834386675237,2016
"7113",2016-03-19,"Crime","Philadelphia, PA",8.28834386675237,2016
"7114",2016-03-19,"Disaster","New York, NY",4.17958944274847,2016
"7115",2016-03-19,"Disaster","Philadelphia, PA",4.17958944274847,2016
"7116",2016-03-19,"Sports","New York, NY",4.36642186082956,2016
"7117",2016-03-19,"Sports","Philadelphia, PA",4.36642186082956,2016
"7118",2016-03-19,"Weather","New York, NY",7.96202031081052,2016
"7119",2016-03-19,"Weather","Philadelphia, PA",7.96202031081052,2016
"7120",2016-03-20,"Politics","New York, NY",6.01302302621267,2016
"7121",2016-03-20,"Politics","Philadelphia, PA",6.01302302621267,2016
"7122",2016-03-20,"National Politics","New York, NY",3.4196228468158,2016
"7123",2016-03-20,"National Politics","Philadelphia, PA",3.4196228468158,2016
"7124",2016-03-20,"Local Politics","New York, NY",3.06149800314883,2016
"7125",2016-03-20,"Local Politics","Philadelphia, PA",3.06149800314883,2016
"7126",2016-03-20,"Crime","New York, NY",8.27714689893002,2016
"7127",2016-03-20,"Crime","Philadelphia, PA",8.27714689893002,2016
"7128",2016-03-20,"Disaster","New York, NY",4.1536699417005,2016
"7129",2016-03-20,"Disaster","Philadelphia, PA",4.1536699417005,2016
"7130",2016-03-20,"Sports","New York, NY",4.44700666821999,2016
"7131",2016-03-20,"Sports","Philadelphia, PA",4.44700666821999,2016
"7132",2016-03-20,"Weather","New York, NY",7.9445248777125,2016
"7133",2016-03-20,"Weather","Philadelphia, PA",7.9445248777125,2016
"7134",2016-03-21,"Politics","New York, NY",6.0194844380361,2016
"7135",2016-03-21,"Politics","Philadelphia, PA",6.0194844380361,2016
"7136",2016-03-21,"National Politics","New York, NY",3.40305051363677,2016
"7137",2016-03-21,"National Politics","Philadelphia, PA",3.40305051363677,2016
"7138",2016-03-21,"Local Politics","New York, NY",3.07044401608391,2016
"7139",2016-03-21,"Local Politics","Philadelphia, PA",3.07044401608391,2016
"7140",2016-03-21,"Crime","New York, NY",8.26307028291971,2016
"7141",2016-03-21,"Crime","Philadelphia, PA",8.26307028291971,2016
"7142",2016-03-21,"Disaster","New York, NY",4.12837447268657,2016
"7143",2016-03-21,"Disaster","Philadelphia, PA",4.12837447268657,2016
"7144",2016-03-21,"Sports","New York, NY",4.53002297286027,2016
"7145",2016-03-21,"Sports","Philadelphia, PA",4.53002297286027,2016
"7146",2016-03-21,"Weather","New York, NY",7.92957076314569,2016
"7147",2016-03-21,"Weather","Philadelphia, PA",7.92957076314569,2016
"7148",2016-03-22,"Politics","New York, NY",6.02672183444429,2016
"7149",2016-03-22,"Politics","Philadelphia, PA",6.02672183444429,2016
"7150",2016-03-22,"National Politics","New York, NY",3.38651232280242,2016
"7151",2016-03-22,"National Politics","Philadelphia, PA",3.38651232280242,2016
"7152",2016-03-22,"Local Politics","New York, NY",3.07943588586263,2016
"7153",2016-03-22,"Local Politics","Philadelphia, PA",3.07943588586263,2016
"7154",2016-03-22,"Crime","New York, NY",8.24660993227845,2016
"7155",2016-03-22,"Crime","Philadelphia, PA",8.24660993227845,2016
"7156",2016-03-22,"Disaster","New York, NY",4.10389198797287,2016
"7157",2016-03-22,"Disaster","Philadelphia, PA",4.10389198797287,2016
"7158",2016-03-22,"Sports","New York, NY",4.61419351610538,2016
"7159",2016-03-22,"Sports","Philadelphia, PA",4.61419351610538,2016
"7160",2016-03-22,"Weather","New York, NY",7.91704386840432,2016
"7161",2016-03-22,"Weather","Philadelphia, PA",7.91704386840432,2016
"7162",2016-03-23,"Politics","New York, NY",6.03455991938314,2016
"7163",2016-03-23,"Politics","Philadelphia, PA",6.03455991938314,2016
"7164",2016-03-23,"National Politics","New York, NY",3.37029839334143,2016
"7165",2016-03-23,"National Politics","Philadelphia, PA",3.37029839334143,2016
"7166",2016-03-23,"Local Politics","New York, NY",3.08836034861482,2016
"7167",2016-03-23,"Local Politics","Philadelphia, PA",3.08836034861482,2016
"7168",2016-03-23,"Crime","New York, NY",8.22826176056329,2016
"7169",2016-03-23,"Crime","Philadelphia, PA",8.22826176056329,2016
"7170",2016-03-23,"Disaster","New York, NY",4.08041143982556,2016
"7171",2016-03-23,"Disaster","Philadelphia, PA",4.08041143982556,2016
"7172",2016-03-23,"Sports","New York, NY",4.69824103931026,2016
"7173",2016-03-23,"Sports","Philadelphia, PA",4.69824103931026,2016
"7174",2016-03-23,"Weather","New York, NY",7.90683009478263,2016
"7175",2016-03-23,"Weather","Philadelphia, PA",7.90683009478263,2016
"7176",2016-03-24,"Politics","New York, NY",6.04282339679854,2016
"7177",2016-03-24,"Politics","Philadelphia, PA",6.04282339679854,2016
"7178",2016-03-24,"National Politics","New York, NY",3.3546988442825,2016
"7179",2016-03-24,"National Politics","Philadelphia, PA",3.3546988442825,2016
"7180",2016-03-24,"Local Politics","New York, NY",3.09710414047028,2016
"7181",2016-03-24,"Local Politics","Philadelphia, PA",3.09710414047028,2016
"7182",2016-03-24,"Crime","New York, NY",8.20852168133123,2016
"7183",2016-03-24,"Crime","Philadelphia, PA",8.20852168133123,2016
"7184",2016-03-24,"Disaster","New York, NY",4.05812178051082,2016
"7185",2016-03-24,"Disaster","Philadelphia, PA",4.05812178051082,2016
"7186",2016-03-24,"Sports","New York, NY",4.78088828382989,2016
"7187",2016-03-24,"Sports","Philadelphia, PA",4.78088828382989,2016
"7188",2016-03-24,"Weather","New York, NY",7.89881534357483,2016
"7189",2016-03-24,"Weather","Philadelphia, PA",7.89881534357483,2016
"7190",2016-03-25,"Politics","New York, NY",6.05133697063639,2016
"7191",2016-03-25,"Politics","Philadelphia, PA",6.05133697063639,2016
"7192",2016-03-25,"National Politics","New York, NY",3.3400037946543,2016
"7193",2016-03-25,"National Politics","Philadelphia, PA",3.3400037946543,2016
"7194",2016-03-25,"Local Politics","New York, NY",3.10555399755885,2016
"7195",2016-03-25,"Local Politics","Philadelphia, PA",3.10555399755885,2016
"7196",2016-03-25,"Crime","New York, NY",8.18788560813932,2016
"7197",2016-03-25,"Crime","Philadelphia, PA",8.18788560813932,2016
"7198",2016-03-25,"Disaster","New York, NY",4.03721196229484,2016
"7199",2016-03-25,"Disaster","Philadelphia, PA",4.03721196229484,2016
"7200",2016-03-25,"Sports","New York, NY",4.86085799101923,2016
"7201",2016-03-25,"Sports","Philadelphia, PA",4.86085799101923,2016
"7202",2016-03-25,"Weather","New York, NY",7.89288551607516,2016
"7203",2016-03-25,"Weather","Philadelphia, PA",7.89288551607516,2016
"7204",2016-03-26,"Politics","New York, NY",6.05992534484257,2016
"7205",2016-03-26,"Politics","Philadelphia, PA",6.05992534484257,2016
"7206",2016-03-26,"National Politics","New York, NY",3.32650336348553,2016
"7207",2016-03-26,"National Politics","Philadelphia, PA",3.32650336348553,2016
"7208",2016-03-26,"Local Politics","New York, NY",3.11359665601035,2016
"7209",2016-03-26,"Local Politics","Philadelphia, PA",3.11359665601035,2016
"7210",2016-03-26,"Crime","New York, NY",8.16684945454458,2016
"7211",2016-03-26,"Crime","Philadelphia, PA",8.16684945454458,2016
"7212",2016-03-26,"Disaster","New York, NY",4.01787093744378,2016
"7213",2016-03-26,"Disaster","Philadelphia, PA",4.01787093744378,2016
"7214",2016-03-26,"Sports","New York, NY",4.93687290223323,2016
"7215",2016-03-26,"Sports","Philadelphia, PA",4.93687290223323,2016
"7216",2016-03-26,"Weather","New York, NY",7.88892651357784,2016
"7217",2016-03-26,"Weather","Philadelphia, PA",7.88892651357784,2016
"7218",2016-03-27,"Politics","New York, NY",6.06841322336298,2016
"7219",2016-03-27,"Politics","Philadelphia, PA",6.06841322336298,2016
"7220",2016-03-27,"National Politics","New York, NY",3.31448766980488,2016
"7221",2016-03-27,"National Politics","Philadelphia, PA",3.31448766980488,2016
"7222",2016-03-27,"Local Politics","New York, NY",3.12111885195458,2016
"7223",2016-03-27,"Local Politics","Philadelphia, PA",3.12111885195458,2016
"7224",2016-03-27,"Crime","New York, NY",8.14590913410404,2016
"7225",2016-03-27,"Crime","Philadelphia, PA",8.14590913410404,2016
"7226",2016-03-27,"Disaster","New York, NY",4.00028765822383,2016
"7227",2016-03-27,"Disaster","Philadelphia, PA",4.00028765822383,2016
"7228",2016-03-27,"Sports","New York, NY",5.00765575882687,2016
"7229",2016-03-27,"Sports","Philadelphia, PA",5.00765575882687,2016
"7230",2016-03-27,"Weather","New York, NY",7.88682423737712,2016
"7231",2016-03-27,"Weather","Philadelphia, PA",7.88682423737712,2016
"7232",2016-03-28,"Politics","New York, NY",6.07662531014351,2016
"7233",2016-03-28,"Politics","Philadelphia, PA",6.07662531014351,2016
"7234",2016-03-28,"National Politics","New York, NY",3.30424683264103,2016
"7235",2016-03-28,"National Politics","Philadelphia, PA",3.30424683264103,2016
"7236",2016-03-28,"Local Politics","New York, NY",3.12800732152138,2016
"7237",2016-03-28,"Local Politics","Philadelphia, PA",3.12800732152138,2016
"7238",2016-03-28,"Crime","New York, NY",8.12556056037473,2016
"7239",2016-03-28,"Crime","Philadelphia, PA",8.12556056037473,2016
"7240",2016-03-28,"Disaster","New York, NY",3.98465107690116,2016
"7241",2016-03-28,"Disaster","Philadelphia, PA",3.98465107690116,2016
"7242",2016-03-28,"Sports","New York, NY",5.0719293021551,2016
"7243",2016-03-28,"Sports","Philadelphia, PA",5.0719293021551,2016
"7244",2016-03-28,"Weather","New York, NY",7.8864645887672,2016
"7245",2016-03-28,"Weather","Philadelphia, PA",7.8864645887672,2016
"7246",2016-03-29,"Politics","New York, NY",6.08438630913005,2016
"7247",2016-03-29,"Politics","Philadelphia, PA",6.08438630913005,2016
"7248",2016-03-29,"National Politics","New York, NY",3.29607097102267,2016
"7249",2016-03-29,"National Politics","Philadelphia, PA",3.29607097102267,2016
"7250",2016-03-29,"Local Politics","New York, NY",3.13414880084056,2016
"7251",2016-03-29,"Local Politics","Philadelphia, PA",3.13414880084056,2016
"7252",2016-03-29,"Crime","New York, NY",8.10629964691367,2016
"7253",2016-03-29,"Crime","Philadelphia, PA",8.10629964691367,2016
"7254",2016-03-29,"Disaster","New York, NY",3.97115014574194,2016
"7255",2016-03-29,"Disaster","Philadelphia, PA",3.97115014574194,2016
"7256",2016-03-29,"Sports","New York, NY",5.12841627357289,2016
"7257",2016-03-29,"Sports","Philadelphia, PA",5.12841627357289,2016
"7258",2016-03-29,"Weather","New York, NY",7.88773346904234,2016
"7259",2016-03-29,"Weather","Philadelphia, PA",7.88773346904234,2016
"7260",2016-03-30,"Politics","New York, NY",6.09152092426849,2016
"7261",2016-03-30,"Politics","Philadelphia, PA",6.09152092426849,2016
"7262",2016-03-30,"National Politics","New York, NY",3.2902502039785,2016
"7263",2016-03-30,"National Politics","Philadelphia, PA",3.2902502039785,2016
"7264",2016-03-30,"Local Politics","New York, NY",3.13943002604194,2016
"7265",2016-03-30,"Local Politics","Philadelphia, PA",3.13943002604194,2016
"7266",2016-03-30,"Crime","New York, NY",8.0886223072779,2016
"7267",2016-03-30,"Crime","Philadelphia, PA",8.0886223072779,2016
"7268",2016-03-30,"Disaster","New York, NY",3.95997381701235,2016
"7269",2016-03-30,"Disaster","Philadelphia, PA",3.95997381701235,2016
"7270",2016-03-30,"Sports","New York, NY",5.17583941443519,2016
"7271",2016-03-30,"Sports","Philadelphia, PA",5.17583941443519,2016
"7272",2016-03-30,"Weather","New York, NY",7.89051677949675,2016
"7273",2016-03-30,"Weather","Philadelphia, PA",7.89051677949675,2016
"7274",2016-03-31,"Politics","New York, NY",6.09785385950472,2016
"7275",2016-03-31,"Politics","Philadelphia, PA",6.09785385950472,2016
"7276",2016-03-31,"National Politics","New York, NY",3.2870746505372,2016
"7277",2016-03-31,"National Politics","Philadelphia, PA",3.2870746505372,2016
"7278",2016-03-31,"Local Politics","New York, NY",3.14373773325534,2016
"7279",2016-03-31,"Local Politics","Philadelphia, PA",3.14373773325534,2016
"7280",2016-03-31,"Crime","New York, NY",8.07302445502443,2016
"7281",2016-03-31,"Crime","Philadelphia, PA",8.07302445502443,2016
"7282",2016-03-31,"Disaster","New York, NY",3.95131104297857,2016
"7283",2016-03-31,"Disaster","Philadelphia, PA",3.95131104297857,2016
"7284",2016-03-31,"Sports","New York, NY",5.21292146609698,2016
"7285",2016-03-31,"Sports","Philadelphia, PA",5.21292146609698,2016
"7286",2016-03-31,"Weather","New York, NY",7.89470042142466,2016
"7287",2016-03-31,"Weather","Philadelphia, PA",7.89470042142466,2016
"7288",2016-04-01,"Politics","New York, NY",6.10320981878463,2016
"7289",2016-04-01,"Politics","Philadelphia, PA",6.10320981878463,2016
"7290",2016-04-01,"National Politics","New York, NY",3.28683442972745,2016
"7291",2016-04-01,"National Politics","Philadelphia, PA",3.28683442972745,2016
"7292",2016-04-01,"Local Politics","New York, NY",3.14695865861058,2016
"7293",2016-04-01,"Local Politics","Philadelphia, PA",3.14695865861058,2016
"7294",2016-04-01,"Crime","New York, NY",8.06000200371031,2016
"7295",2016-04-01,"Crime","Philadelphia, PA",8.06000200371031,2016
"7296",2016-04-01,"Disaster","New York, NY",3.94535077590678,2016
"7297",2016-04-01,"Disaster","Philadelphia, PA",3.94535077590678,2016
"7298",2016-04-01,"Sports","New York, NY",5.23838516991321,2016
"7299",2016-04-01,"Sports","Philadelphia, PA",5.23838516991321,2016
"7300",2016-04-01,"Weather","New York, NY",7.9001702961203,2016
"7301",2016-04-01,"Weather","Philadelphia, PA",7.9001702961203,2016
"7302",2016-04-02,"Politics","New York, NY",6.10771861879721,2016
"7303",2016-04-02,"Politics","Philadelphia, PA",6.10771861879721,2016
"7304",2016-04-02,"National Politics","New York, NY",3.2887240541375,2016
"7305",2016-04-02,"National Politics","Philadelphia, PA",3.2887240541375,2016
"7306",2016-04-02,"Local Politics","New York, NY",3.14926834901318,2016
"7307",2016-04-02,"Local Politics","Philadelphia, PA",3.14926834901318,2016
"7308",2016-04-02,"Crime","New York, NY",8.04663591636439,2016
"7309",2016-04-02,"Crime","Philadelphia, PA",8.04663591636439,2016
"7310",2016-04-02,"Disaster","New York, NY",3.94313634274102,2016
"7311",2016-04-02,"Disaster","Philadelphia, PA",3.94313634274102,2016
"7312",2016-04-02,"Sports","New York, NY",5.2547318949854,2016
"7313",2016-04-02,"Sports","Philadelphia, PA",5.2547318949854,2016
"7314",2016-04-02,"Weather","New York, NY",7.90877990853885,2016
"7315",2016-04-02,"Weather","Philadelphia, PA",7.90877990853885,2016
"7316",2016-04-03,"Politics","New York, NY",6.11162561972546,2016
"7317",2016-04-03,"Politics","Philadelphia, PA",6.11162561972546,2016
"7318",2016-04-03,"National Politics","New York, NY",3.29168261876523,2016
"7319",2016-04-03,"National Politics","Philadelphia, PA",3.29168261876523,2016
"7320",2016-04-03,"Local Politics","New York, NY",3.15093220248816,2016
"7321",2016-04-03,"Local Politics","Philadelphia, PA",3.15093220248816,2016
"7322",2016-04-03,"Crime","New York, NY",8.02986067002702,2016
"7323",2016-04-03,"Crime","Philadelphia, PA",8.02986067002702,2016
"7324",2016-04-03,"Disaster","New York, NY",3.94541084545504,2016
"7325",2016-04-03,"Disaster","Philadelphia, PA",3.94541084545504,2016
"7326",2016-04-03,"Sports","New York, NY",5.26552706532532,2016
"7327",2016-04-03,"Sports","Philadelphia, PA",5.26552706532532,2016
"7328",2016-04-03,"Weather","New York, NY",7.92225447598175,2016
"7329",2016-04-03,"Weather","Philadelphia, PA",7.92225447598175,2016
"7330",2016-04-04,"Politics","New York, NY",6.11492884075627,2016
"7331",2016-04-04,"Politics","Philadelphia, PA",6.11492884075627,2016
"7332",2016-04-04,"National Politics","New York, NY",3.29561711625375,2016
"7333",2016-04-04,"National Politics","Philadelphia, PA",3.29561711625375,2016
"7334",2016-04-04,"Local Politics","New York, NY",3.1519717318446,2016
"7335",2016-04-04,"Local Politics","Philadelphia, PA",3.1519717318446,2016
"7336",2016-04-04,"Crime","New York, NY",8.00995244927244,2016
"7337",2016-04-04,"Crime","Philadelphia, PA",8.00995244927244,2016
"7338",2016-04-04,"Disaster","New York, NY",3.95191289885952,2016
"7339",2016-04-04,"Disaster","Philadelphia, PA",3.95191289885952,2016
"7340",2016-04-04,"Sports","New York, NY",5.27108950465334,2016
"7341",2016-04-04,"Sports","Philadelphia, PA",5.27108950465334,2016
"7342",2016-04-04,"Weather","New York, NY",7.94028746826262,2016
"7343",2016-04-04,"Weather","Philadelphia, PA",7.94028746826262,2016
"7344",2016-04-05,"Politics","New York, NY",6.11762630107657,2016
"7345",2016-04-05,"Politics","Philadelphia, PA",6.11762630107657,2016
"7346",2016-04-05,"National Politics","New York, NY",3.30043453924621,2016
"7347",2016-04-05,"National Politics","Philadelphia, PA",3.30043453924621,2016
"7348",2016-04-05,"Local Politics","New York, NY",3.15240844989159,2016
"7349",2016-04-05,"Local Politics","Philadelphia, PA",3.15240844989159,2016
"7350",2016-04-05,"Crime","New York, NY",7.98718743867489,2016
"7351",2016-04-05,"Crime","Philadelphia, PA",7.98718743867489,2016
"7352",2016-04-05,"Disaster","New York, NY",3.96238111776513,2016
"7353",2016-04-05,"Disaster","Philadelphia, PA",3.96238111776513,2016
"7354",2016-04-05,"Sports","New York, NY",5.2717380366898,2016
"7355",2016-04-05,"Sports","Philadelphia, PA",5.2717380366898,2016
"7356",2016-04-05,"Weather","New York, NY",7.9625723551951,2016
"7357",2016-04-05,"Weather","Philadelphia, PA",7.9625723551951,2016
"7358",2016-04-06,"Politics","New York, NY",6.11971601987324,2016
"7359",2016-04-06,"Politics","Philadelphia, PA",6.11971601987324,2016
"7360",2016-04-06,"National Politics","New York, NY",3.30604188038574,2016
"7361",2016-04-06,"National Politics","Philadelphia, PA",3.30604188038574,2016
"7362",2016-04-06,"Local Politics","New York, NY",3.15226386943822,2016
"7363",2016-04-06,"Local Politics","Philadelphia, PA",3.15226386943822,2016
"7364",2016-04-06,"Crime","New York, NY",7.96184182280862,2016
"7365",2016-04-06,"Crime","Philadelphia, PA",7.96184182280862,2016
"7366",2016-04-06,"Disaster","New York, NY",3.97655411698256,2016
"7367",2016-04-06,"Disaster","Philadelphia, PA",3.97655411698256,2016
"7368",2016-04-06,"Sports","New York, NY",5.26779148515507,2016
"7369",2016-04-06,"Sports","Philadelphia, PA",5.26779148515507,2016
"7370",2016-04-06,"Weather","New York, NY",7.98880260659281,2016
"7371",2016-04-06,"Weather","Philadelphia, PA",7.98880260659281,2016
"7372",2016-04-07,"Politics","New York, NY",6.12119601633319,2016
"7373",2016-04-07,"Politics","Philadelphia, PA",6.12119601633319,2016
"7374",2016-04-07,"National Politics","New York, NY",3.31234613231548,2016
"7375",2016-04-07,"National Politics","Philadelphia, PA",3.31234613231548,2016
"7376",2016-04-07,"Local Politics","New York, NY",3.15155950329356,2016
"7377",2016-04-07,"Local Politics","Philadelphia, PA",3.15155950329356,2016
"7378",2016-04-07,"Crime","New York, NY",7.93419178624787,2016
"7379",2016-04-07,"Crime","Philadelphia, PA",7.93419178624787,2016
"7380",2016-04-07,"Disaster","New York, NY",3.9941705113225,2016
"7381",2016-04-07,"Disaster","Philadelphia, PA",3.9941705113225,2016
"7382",2016-04-07,"Sports","New York, NY",5.2595686737695,2016
"7383",2016-04-07,"Sports","Philadelphia, PA",5.2595686737695,2016
"7384",2016-04-07,"Weather","New York, NY",8.01867169226938,2016
"7385",2016-04-07,"Weather","Philadelphia, PA",8.01867169226938,2016
"7386",2016-04-08,"Politics","New York, NY",6.12206430964334,2016
"7387",2016-04-08,"Politics","Philadelphia, PA",6.12206430964334,2016
"7388",2016-04-08,"National Politics","New York, NY",3.31925428767854,2016
"7389",2016-04-08,"National Politics","Philadelphia, PA",3.31925428767854,2016
"7390",2016-04-08,"Local Politics","New York, NY",3.15031686426672,2016
"7391",2016-04-08,"Local Politics","Philadelphia, PA",3.15031686426672,2016
"7392",2016-04-08,"Crime","New York, NY",7.9045135135669,2016
"7393",2016-04-08,"Crime","Philadelphia, PA",7.9045135135669,2016
"7394",2016-04-08,"Disaster","New York, NY",4.01496891559561,2016
"7395",2016-04-08,"Disaster","Philadelphia, PA",4.01496891559561,2016
"7396",2016-04-08,"Sports","New York, NY",5.24738842625346,2016
"7397",2016-04-08,"Sports","Philadelphia, PA",5.24738842625346,2016
"7398",2016-04-08,"Weather","New York, NY",8.05187308203844,2016
"7399",2016-04-08,"Weather","Philadelphia, PA",8.05187308203844,2016
"7400",2016-04-09,"Politics","New York, NY",6.12231891899059,2016
"7401",2016-04-09,"Politics","Philadelphia, PA",6.12231891899059,2016
"7402",2016-04-09,"National Politics","New York, NY",3.32667333911808,2016
"7403",2016-04-09,"National Politics","Philadelphia, PA",3.32667333911808,2016
"7404",2016-04-09,"Local Politics","New York, NY",3.14855746516677,2016
